"SUB_DISTRICT_ID","DISTRICT_ID","CODE","SUB_DISTRICT_CODE","SUB_DISTRICT_THAI","SUB_DISTRICT_ENGLISH","LATITUDE","LONGITUDE","POSTAL_CODE","UPDATED_AT","CREATED_AT"
351,70,"09","140109",สำเภาล่ม,Samphao Lom,"14.34","100.57","13000",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
352,70,"10","140110",สวนพริก,Suan Phrik,"14.391","100.558","13000",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
353,70,"11","140111",คลองตะเคียน,Khlong Takhian,"14.331","100.554","13000",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
354,70,"12","140112",วัดตูม,Wat Tum,"14.39","100.539","13000",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
355,70,"13","140113",หันตรา,Hantra,"14.371","100.6","13000",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
356,70,"14","140114",ลุมพลี,Lumphli,"14.376","100.548","13000",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
357,70,"15","140115",บ้านใหม่,Ban Mai,"14.39","100.521","13000",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
358,70,"16","140116",บ้านเกาะ,Ban Ko,"14.389","100.582","13000",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
359,70,"17","140117",คลองสวนพลู,Khlong Suan Phlu,"14.334","100.595","13000",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
360,70,"18","140118",คลองสระบัว,Khlong Sa Bua,"14.371","100.563","13000",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
361,70,"19","140119",เกาะเรียน,Ko Rian,"14.318","100.579","13000",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
362,70,"20","140120",บ้านป้อม,Ban Pom,"14.347","100.529","13000",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
363,70,"21","140121",บ้านรุน,Ban Run,"14.312","100.559","13000",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
364,71,"01","140201",ท่าเรือ,Tha Ruea,"14.566","100.719","13130",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
365,71,"02","140202",จำปา,Champa,"14.55","100.741","13130",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
366,71,"03","140203",ท่าหลวง,Tha Luang,"14.548","100.764","18270",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
367,71,"04","140204",บ้านร่อม,Ban Rom,"14.567","100.698","13130",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
368,71,"05","140205",ศาลาลอย,Sala Loi,"14.532","100.7","13130",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
369,71,"06","140206",วังแดง,Wang Daeng,"14.541","100.67","13130",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
370,71,"07","140207",โพธิ์เอน,Pho En,"14.519","100.676","13130",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
371,71,"08","140208",ปากท่า,Pak Tha,"14.504","100.692","13130",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
372,71,"09","140209",หนองขนาก,Nong Khanak,"14.512","100.732","13130",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
373,71,"10","140210",ท่าเจ้าสนุก,Tha Chao Sanuk,"14.543","100.717","13130",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
374,72,"01","140301",นครหลวง,Nakhon Luang,"14.469","100.622","13260",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
375,72,"02","140302",ท่าช้าง,Tha Chang,"14.511","100.652","13260",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
376,72,"03","140303",บ่อโพง,Bo Phong,"14.406","100.603","13260",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
377,72,"04","140304",บ้านชุ้ง,Ban Chung,"14.458","100.655","13260",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
378,72,"05","140305",ปากจั่น,Pak Chan,"14.44","100.62","13260",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
379,72,"06","140306",บางระกำ,Bang Rakam,"14.466","100.589","13260",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
380,72,"07","140307",บางพระครู,Bang Phra Khru,"14.483","100.613","13260",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
381,72,"08","140308",แม่ลา,Mae La,"14.503","100.619","13260",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
382,72,"09","140309",หนองปลิง,Nong Pling,"14.423","100.64","13260",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
383,72,"10","140310",คลองสะแก,Khlong Sakae,"14.424","100.604","13260",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
384,72,"11","140311",สามไถ,Sam Thai,"14.489","100.675","13260",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
385,72,"12","140312",พระนอน,Phra Non,"14.485","100.65","13260",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
386,73,"01","140401",บางไทร,Bang Sai,"14.191","100.48","13190",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
387,73,"02","140402",บางพลี,Bang Phli,"14.212","100.465","13190",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
388,73,"03","140403",สนามชัย,Sanam Chai,"14.213","100.522","13190",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
389,73,"04","140404",บ้านแป้ง,Ban Paeng,"14.232","100.507","13190",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
390,73,"05","140405",หน้าไม้,Na Mai,"14.315","100.462","13190",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
391,73,"06","140406",บางยี่โท,Bang Yi Tho,"14.299","100.445","13190",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
392,73,"07","140407",แคออก,Khae Ok,"14.305","100.472","13190",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
393,73,"08","140408",แคตก,Khae Tok,"14.287","100.48","13190",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
394,73,"09","140409",ช่างเหล็ก,Chang Lek,"14.278","100.453","13190",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
395,73,"10","140410",กระแชง,Krachaeng,"14.279","100.505","13190",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
396,73,"11","140411",บ้านกลึง,Ban Klueng,"14.309","100.499","13190",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
397,73,"12","140412",ช้างน้อย,Chang Noi,"14.252","100.505","13190",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
398,73,"13","140413",ห่อหมก,Homok,"14.259","100.474","13190",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
399,73,"14","140414",ไผ่พระ,Phai Phra,"14.222","100.432","13190",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
400,73,"15","140415",กกแก้วบูรพา,Kok Kaeo Burapha,"14.188","100.435","13190",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
401,73,"16","140416",ไม้ตรา,Mai Tra,"14.164","100.473","13190",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
402,73,"17","140417",บ้านม้า,Ban Ma,"14.141","100.49","13190",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
403,73,"18","140418",บ้านเกาะ,Ban Ko,"14.236","100.46","13190",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
404,73,"19","140419",ราชคราม,Ratchakhram,"14.186","100.519","13290",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
405,73,"20","140420",ช้างใหญ่,Chang Yai,"14.161","100.522","13290",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
406,73,"21","140421",โพแตง,Pho Taeng,None,None,"13290",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
407,73,"22","140422",เชียงรากน้อย,Chiang Rak Noi,"14.134","100.561","13290",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
408,73,"23","140423",โคกช้าง,Khok Chang,"14.123","100.492","13190",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
409,74,"01","140501",บางบาล,Bang Ban,"14.41","100.464","13250",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
410,74,"02","140502",วัดยม,Wat Yom,"14.39","100.497","13250",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
411,74,"03","140503",ไทรน้อย,Sai Noi,"14.407","100.486","13250",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
412,74,"04","140504",สะพานไทย,Saphan Thai,"14.363","100.486","13250",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
413,74,"05","140505",มหาพราหมณ์,Maha Phram,"14.364","100.505","13250",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
414,74,"06","140506",กบเจา,Kop Chao,"14.347","100.485","13250",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
415,74,"07","140507",บ้านคลัง,Ban Khlang,"14.347","100.457","13250",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
416,74,"08","140508",พระขาว,Phra Khao,"14.328","100.482","13250",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
417,74,"09","140509",น้ำเต้า,Nam Tao,"14.339","100.438","13250",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
418,74,"10","140510",ทางช้าง,Thang Chang,"14.375","100.432","13250",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
419,74,"11","140511",วัดตะกู,Wat Taku,"14.388","100.424","13250",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
420,74,"12","140512",บางหลวง,Bang Luang,"14.403","100.433","13250",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
421,74,"13","140513",บางหลวงโดด,Bang Luang Dot,"14.419","100.43","13250",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
422,74,"14","140514",บางหัก,Bang Hak,"14.436","100.439","13250",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
423,74,"15","140515",บางชะนี,Bang Chani,"14.429","100.461","13250",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
424,74,"16","140516",บ้านกุ่ม,Ban Kum,"14.436","100.492","13250",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
425,75,"01","140601",บ้านเลน,Ban Len,"14.241","100.598","13160",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
426,75,"02","140602",เชียงรากน้อย,Chiang Rak Noi,"14.16","100.594","13180",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
427,75,"03","140603",บ้านโพ,Ban Pho,"14.272","100.588","13160",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
428,75,"04","140604",บ้านกรด,Ban Krot,"14.307","100.604","13160",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
429,75,"05","140605",บางกระสั้น,Bang Krasan,"14.189","100.565","13160",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
430,75,"06","140606",คลองจิก,Khlong Chik,"14.214","100.597","13160",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
431,75,"07","140607",บ้านหว้า,Ban Wa,"14.258","100.616","13160",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
432,75,"08","140608",วัดยม,Wat Yom,"14.26","100.568","13160",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
433,75,"09","140609",บางประแดง,Bang Pradaeng,"14.288","100.544","13160",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
434,75,"10","140610",สามเรือน,Sam Ruean,"14.292","100.647","13160",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
435,75,"11","140611",เกาะเกิด,Ko Koet,"14.206","100.539","13160",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
436,75,"12","140612",บ้านพลับ,Ban Phlap,"14.223","100.552","13160",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
437,75,"13","140613",บ้านแป้ง,Ban Paeng,"14.239","100.557","13160",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
438,75,"14","140614",คุ้งลาน,Khung Lan,"14.295","100.621","13160",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
439,75,"15","140615",ตลิ่งชัน,Taling Chan,"14.25","100.642","13160",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
440,75,"16","140616",บ้านสร้าง,Ban Sang,"14.289","100.668","13170",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
441,75,"17","140617",ตลาดเกรียบ,Talat Kriap,None,None,"13160",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
442,75,"18","140618",ขนอนหลวง,Khanon Luang,"14.266","100.542","13160",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
443,76,"01","140701",บางปะหัน,Bang Pahan,"14.458","100.558","13220",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
444,76,"02","140702",ขยาย,Khayai,"14.414","100.564","13220",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
445,76,"03","140703",บางเดื่อ,Bang Duea,"14.436","100.576","13220",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
446,76,"04","140704",เสาธง,Sao Thong,"14.496","100.549","13220",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
447,76,"05","140705",ทางกลาง,Thang Klang,"14.513","100.544","13220",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
448,76,"06","140706",บางเพลิง,Bang Phloeng,"14.5","100.577","13220",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
449,76,"07","140707",หันสัง,Han Sang,"14.512","100.517","13220",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
450,76,"08","140708",บางนางร้า,Bang Nang Ra,"14.474","100.531","13220",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
451,76,"09","140709",ตานิม,Ta Nim,"14.491","100.532","13220",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
452,76,"10","140710",ทับน้ำ,Thap Nam,"14.464","100.508","13220",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
453,76,"11","140711",บ้านม้า,Ban Ma,"14.492","100.51","13220",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
454,76,"12","140712",ขวัญเมือง,Khwan Mueang,"14.444","100.536","13220",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
455,76,"13","140713",บ้านลี่,Ban Li,"14.449","100.521","13220",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
456,76,"14","140714",โพธิ์สามต้น,Pho Sam Ton,"14.421","100.547","13220",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
457,76,"15","140715",พุทเลา,Phut Lao,"14.419","100.525","13220",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
458,76,"16","140716",ตาลเอน,Tan En,"14.524","100.563","13220",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
459,76,"17","140717",บ้านขล้อ,Ban Khlo,"14.532","100.586","13220",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
460,77,"01","140801",ผักไห่,Phak Hai,"14.462","100.379","13120",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
461,77,"02","140802",อมฤต,Ammarit,"14.472","100.361","13120",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
462,77,"03","140803",บ้านแค,Ban Khae,"14.495","100.405","13120",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
463,77,"04","140804",ลาดน้ำเค็ม,Lat Nam Khem,"14.482","100.393","13120",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
464,77,"05","140805",ตาลาน,Ta Lan,"14.446","100.387","13120",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
465,77,"06","140806",ท่าดินแดง,Tha Din Daeng,"14.416","100.388","13120",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
466,77,"07","140807",ดอนลาน,Don Lan,"14.433","100.286","13280",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
467,77,"08","140808",นาคู,Na Khu,"14.468","100.272","13280",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
468,77,"09","140809",กุฎี,Kudi,"14.439","100.407","13120",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
469,77,"10","140810",ลำตะเคียน,Lam Takhian,"14.419","100.318","13280",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
470,77,"11","140811",โคกช้าง,Khok Chang,"14.5","100.388","13120",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
471,77,"12","140812",จักราช,Chakkarat,"14.447","100.34","13280",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
472,77,"13","140813",หนองน้ำใหญ่,Nong Nam Yai,"14.474","100.311","13280",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
473,77,"14","140814",ลาดชิด,Lat Chit,"14.422","100.358","13120",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
474,77,"15","140815",หน้าโคก,Na Khok,"14.49","100.351","13120",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
475,77,"16","140816",บ้านใหญ่,Ban Yai,"14.435","100.384","13120",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
476,78,"01","140901",ภาชี,Phachi,"14.442","100.725","13140",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
477,78,"02","140902",โคกม่วง,Khok Muang,"14.428","100.75","13140",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
478,78,"03","140903",ระโสม,Rasom,"14.39","100.77","13140",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
479,78,"04","140904",หนองน้ำใส,Nong Nam Sai,"14.457","100.751","13140",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
480,78,"05","140905",ดอนหญ้านาง,Don Ya Nang,"14.478","100.739","13140",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
481,78,"06","140906",ไผ่ล้อม,Phai Lom,"14.474","100.693","13140",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
482,78,"07","140907",กระจิว,Krachio,"14.42","100.69","13140",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
483,78,"08","140908",พระแก้ว,Phra Kaeo,"14.44","100.675","13140",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
484,79,"01","141001",ลาดบัวหลวง,Lat Bua Luang,"14.193","100.319","13230",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
485,79,"02","141002",หลักชัย,Lak Chai,"14.195","100.277","13230",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
486,79,"03","141003",สามเมือง,Sam Mueang,"14.153","100.297","13230",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
487,79,"04","141004",พระยาบันลือ,Phraya Banlue,"14.161","100.395","13230",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
488,79,"05","141005",สิงหนาท,Singhanat,"14.132","100.423","13230",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
489,79,"06","141006",คู้สลอด,Khu Salot,"14.196","100.369","13230",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
490,79,"07","141007",คลองพระยาบันลือ,Khlong Phraya Banlue,"14.134","100.368","13230",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
491,80,"01","141101",ลำตาเสา,Lam Ta Sao,"14.275","100.708","13170",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
492,80,"02","141102",บ่อตาโล่,Bo ta Lo,"14.241","100.674","13170",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
493,80,"03","141103",วังน้อย,Wang Noi,"14.201","100.699","13170",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
494,80,"04","141104",ลำไทร,Lam Sai,"14.2","100.641","13170",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
495,80,"05","141105",สนับทึบ,Sanap Thuep,"14.298","100.813","13170",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
496,80,"06","141106",พยอม,Phayom,"14.166","100.632","13170",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
497,80,"07","141107",หันตะเภา,Han Taphao,"14.304","100.78","13170",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
498,80,"08","141108",วังจุฬา,Wang Chula,"14.229","100.758","13170",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
499,80,"09","141109",ข้าวงาม,Khao Ngam,"14.249","100.8","13170",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
500,80,"10","141110",ชะแมบ,Chamaep,"14.257","100.748","13170",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
501,81,"01","141201",เสนา,Sena,"14.328","100.404","13110",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
502,81,"02","141202",บ้านแพน,Ban Phaen,"14.342","100.417","13110",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
503,81,"03","141203",เจ้าเจ็ด,Chao Chet,"14.303","100.378","13110",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
504,81,"04","141204",สามกอ,Sam Ko,"14.306","100.399","13110",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
505,81,"05","141205",บางนมโค,Bang Nom Kho,"14.292","100.424","13110",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
506,81,"06","141206",หัวเวียง,Hua Wiang,"14.376","100.402","13110",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
507,81,"07","141207",มารวิชัย,Manwichai,"14.24","100.371","13110",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
508,81,"08","141208",บ้านโพธิ์,Ban Pho,"14.351","100.394","13110",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
509,81,"09","141209",รางจรเข้,Rang Chorakhe,"14.351","100.366","13110",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
510,81,"10","141210",บ้านกระทุ่ม,Ban Krathum,"14.39","100.383","13110",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
511,81,"11","141211",บ้านแถว,Ban Thaeo,"14.301","100.348","13110",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
512,81,"12","141212",ชายนา,Chai Na,"14.258","100.348","13110",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
513,81,"13","141213",สามตุ่ม,Sam Tum,"14.24","100.406","13110",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
514,81,"14","141214",ลาดงา,Lat Nga,"14.372","100.358","13110",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
515,81,"15","141215",ดอนทอง,Don Thong,"14.24","100.306","13110",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
516,81,"16","141216",บ้านหลวง,Ban Luang,"14.278","100.401","13110",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
517,81,"17","141217",เจ้าเสด็จ,Chao Sadet,"14.331","100.363","13110",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
518,82,"01","141301",บางซ้าย,Bang Sai,"14.314","100.286","13270",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
519,82,"02","141302",แก้วฟ้า,Kaeo Fa,"14.313","100.326","13270",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
520,82,"03","141303",เต่าเล่า,Tao Lao,"14.34","100.319","13270",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
521,82,"04","141304",ปลายกลัด,Plai Klat,"14.382","100.315","13270",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
522,82,"05","141305",เทพมงคล,Thep Mongkhon,"14.236","100.258","13270",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
523,82,"06","141306",วังพัฒนา,Wang Phatthana,"14.272","100.296","13270",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
524,83,"01","141401",คานหาม,Khan Ham,"14.335","100.641","13210",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
525,83,"02","141402",บ้านช้าง,Ban Chang,"14.322","100.68","13210",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
526,83,"03","141403",สามบัณฑิต,Sam Bandit,"14.349","100.742","13210",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
527,83,"04","141404",บ้านหีบ,Ban Hip,"14.372","100.712","13210",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
528,83,"05","141405",หนองไม้ซุง,Nong Mai Sung,"14.376","100.751","13210",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
529,83,"06","141406",อุทัย,Uthai,"14.373","100.655","13210",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
530,83,"07","141407",เสนา,Sena,"14.392","100.689","13210",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
531,83,"08","141408",หนองน้ำส้ม,Nong Nam Som,"14.32","100.714","13210",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
532,83,"09","141409",โพสาวหาญ,Pho Sao Han,"14.332","100.759","13210",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
533,83,"10","141410",ธนู,Thanu,"14.355","100.622","13210",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
534,83,"11","141411",ข้าวเม่า,Khao Mao,"14.379","100.624","13210",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
535,84,"01","141501",หัวไผ่,Hua Phai,"14.532","100.525","13150",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
536,84,"02","141502",กะทุ่ม,Kathum,"14.546","100.556","13150",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
537,84,"03","141503",มหาราช,Maha Rat,"14.552","100.528","13150",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
538,84,"04","141504",น้ำเต้า,Nam Tao,"14.566","100.542","13150",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
539,84,"05","141505",บางนา,Bang Na,"14.576","100.581","13150",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
540,84,"06","141506",โรงช้าง,Rong Chang,"14.602","100.563","13150",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
541,84,"07","141507",เจ้าปลุก,Chao Pluk,"14.584","100.538","13150",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
542,84,"08","141508",พิตเพียน,Phit Phian,"14.608","100.544","13150",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
543,84,"09","141509",บ้านนา,Ban Na,"14.606","100.51","13150",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
544,84,"10","141510",บ้านขวาง,Ban Khwang,"14.576","100.518","13150",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
545,84,"11","141511",ท่าตอ,Tha To,"14.556","100.511","13150",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
546,84,"12","141512",บ้านใหม่,Ban Mai,"14.531","100.5","13150",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
547,85,"01","141601",บ้านแพรก,Ban Phraek,"14.64","100.585","13240",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
548,85,"02","141602",บ้านใหม่,Ban Mai,"14.655","100.586","13240",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
549,85,"03","141603",สำพะเนียง,Sam Phaniang,"14.638","100.567","13240",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
550,85,"04","141604",คลองน้อย,Khlong Noi,"14.627","100.553","13240",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
551,85,"05","141605",สองห้อง,Song Hong,"14.646","100.519","13240",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
552,86,"01","150101",ตลาดหลวง,Talat Luang,"14.592","100.453","14000",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
553,86,"02","150102",บางแก้ว,Bang Kaeo,"14.588","100.459","14000",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
554,86,"03","150103",ศาลาแดง,Sala Daeng,"14.599","100.445","14000",2024-10-25 22:15:57.000,2024-10-25 22:15:57.000
